block_number,date,optimisation,token_group,mean_dist,median_dist,std_dist,count
13527859,2021-11-01 00:00:00,safer_risk,lt5,7.047193985985406,6.637315558277734e-08,16.044869416150856,2214942
13717847,2021-12-01 00:00:00,better_return,gte5,50.63131657237815,49.31011692323489,25.673763993735935,282051
13717847,2021-12-01 00:00:00,better_return,lt5,18.667658709290414,0.0033798770729214587,26.28822832150642,2297140
13717847,2021-12-01 00:00:00,max_sharpe,gte5,62.433132976648444,63.56215955501789,22.801086690120773,282051
13717847,2021-12-01 00:00:00,max_sharpe,lt5,35.25785487548151,29.845149627834065,31.19117783396315,2297140
13717847,2021-12-01 00:00:00,safer_risk,gte5,44.24403449320127,43.42473633707603,20.91115903308132,282051
13717847,2021-12-01 00:00:00,safer_risk,lt5,6.644800642158728,7.377746052972256e-08,15.413191729285131,2297140
13916166,2022-01-01 00:00:00,better_return,gte5,55.820739187888464,56.6921473383508,28.40216446598108,270146
13916166,2022-01-01 00:00:00,better_return,lt5,19.950422337861777,0.0008809449782987144,28.25670638900089,2351379
13916166,2022-01-01 00:00:00,max_sharpe,gte5,71.79611620912819,81.00865162338992,25.59624084067944,270146
13916166,2022-01-01 00:00:00,max_sharpe,lt5,38.85147148382806,36.5687133540772,34.19153144346264,2351379
13916166,2022-01-01 00:00:00,safer_risk,gte5,48.66154994393654,48.22509675077253,22.323487970759974,270146
13916166,2022-01-01 00:00:00,safer_risk,lt5,7.351150911297401,1.0649372356175135e-07,16.932290061776502,2351379
14116761,2022-02-01 00:00:00,better_return,gte5,58.31368065988423,60.31448069193071,28.560368231980547,296828
14116761,2022-02-01 00:00:00,better_return,lt5,20.29448219946876,0.03859946925342945,28.01649473605212,2461427
14116761,2022-02-01 00:00:00,max_sharpe,gte5,74.03425786757332,83.93101675073738,25.12382285532491,296828
14116761,2022-02-01 00:00:00,max_sharpe,lt5,40.07804696979665,38.929090195757375,34.300682153824305,2461427
14116761,2022-02-01 00:00:00,safer_risk,gte5,50.97419291524631,51.77256310277786,22.53648216613936,296828
14116761,2022-02-01 00:00:00,safer_risk,lt5,7.524969953428272,1.954215116117819e-07,17.00287432007902,2461427
14297759,2022-03-01 00:00:00,better_return,gte5,61.46139218784808,65.80179448630949,29.202667146518294,338639
14297759,2022-03-01 00:00:00,better_return,lt5,21.646187132339367,0.6845998236840956,28.8670639327855,2600289
14297759,2022-03-01 00:00:00,max_sharpe,gte5,77.83146174707593,87.4115664249427,23.60485043890799,338639
14297759,2022-03-01 00:00:00,max_sharpe,lt5,41.76834626683854,41.60357105402247,34.579051367392005,2600289
14297759,2022-03-01 00:00:00,safer_risk,gte5,51.51353273544436,52.137782360087485,22.88521617586338,338639
14297759,2022-03-01 00:00:00,safer_risk,lt5,7.727369552356456,1.9355599484294217e-07,17.054794499563087,2600289
14497034,2022-04-01 00:00:00,better_return,gte5,58.273123787720834,60.328877993722465,27.655517841702892,343005
14497034,2022-04-01 00:00:00,better_return,lt5,19.16292030876639,0.00010503221902491422,27.364678229906154,2603680
14497034,2022-04-01 00:00:00,max_sharpe,gte5,72.86506296038498,80.13678900316582,23.44915765771204,343005
14497034,2022-04-01 00:00:00,max_sharpe,lt5,43.853548310426795,46.69552307966845,32.99497430822153,2603680
14497034,2022-04-01 00:00:00,safer_risk,gte5,52.3763872574336,52.86845513030275,23.39024384543725,343005
14497034,2022-04-01 00:00:00,safer_risk,lt5,7.925911125232628,7.818772886081238e-08,17.82096094475207,2603680
14688630,2022-05-01 00:00:00,better_return,gte5,59.03159809216909,62.10839747254619,28.290978534525156,351203
14688630,2022-05-01 00:00:00,better_return,lt5,20.027537505964247,0.07524696866107076,28.252887064394415,2652403
14688630,2022-05-01 00:00:00,max_sharpe,gte5,75.76870472939332,84.54751918879515,23.4792504991276,351203
14688630,2022-05-01 00:00:00,max_sharpe,lt5,40.81649748522128,40.09603921190443,34.173489538529175,2652403
14688630,2022-05-01 00:00:00,safer_risk,gte5,51.24920715838331,51.81541128785779,22.359281820689688,351203
14688630,2022-05-01 00:00:00,safer_risk,lt5,7.791016340580656,8.153312122671785e-08,17.195221865033716,2652403
14881677,2022-06-01 00:00:00,better_return,gte5,62.05162664688472,66.72318780136736,29.65122177605515,364381
14881677,2022-06-01 00:00:00,better_return,lt5,22.812842093402264,7.469195572128211,27.88858503232263,2714710
14881677,2022-06-01 00:00:00,max_sharpe,gte5,77.71760536799894,87.96899032873448,24.023037982233255,364381
