block_number,block_date,n_wallets,mean_l1_gap_better_return,median_l1_gap_better_return,std_l1_gap_better_return,mean_l1_gap_safer_risk,median_l1_gap_safer_risk,std_l1_gap_safer_risk,mean_l1_gap_max_sharpe,median_l1_gap_max_sharpe,std_l1_gap_max_sharpe,mean_l1_baseline_vs_equal,median_l1_baseline_vs_equal,std_l1_baseline_vs_equal,mean_l1_baseline_vs_mcap,median_l1_baseline_vs_mcap,std_l1_baseline_vs_mcap,mean_l1_better_return_vs_equal,median_l1_better_return_vs_equal,std_l1_better_return_vs_equal,mean_l1_safer_risk_vs_equal,median_l1_safer_risk_vs_equal,std_l1_safer_risk_vs_equal,mean_l1_max_sharpe_vs_equal,median_l1_max_sharpe_vs_equal,std_l1_max_sharpe_vs_equal,mean_l1_better_return_vs_mcap,median_l1_better_return_vs_mcap,std_l1_better_return_vs_mcap,mean_l1_safer_risk_vs_mcap,median_l1_safer_risk_vs_mcap,std_l1_safer_risk_vs_mcap,mean_l1_max_sharpe_vs_mcap,median_l1_max_sharpe_vs_mcap,std_l1_max_sharpe_vs_mcap
17382266,2023-06-01,3442453,0.5068968475711628,0.1719190487005553,0.6208161067296294,0.2571756509529049,3.3874860694282916e-09,0.4389930918320921,1.007509140718195,1.22137783238459,0.6901253143129072,0.7496061080633293,0.8,0.31654349959261446,0.7559530570023832,0.6100738220634518,0.6024073427957212,0.7200601837311416,0.7999999767386494,0.35680694774127136,0.6781173977347618,0.799999950341628,0.28205097336045953,0.9860806661323451,0.8000000000000003,0.26344303805980973,0.8758441712011384,0.8211742628125805,0.5845438485413812,0.7344177286335932,0.636430085622824,0.5587705064333851,1.0643148846163974,1.3695329633786617,0.6834325455234638
17595510,2023-07-01,3533345,0.5175581776317021,0.19879229510123936,0.622670256445569,0.26980638123208417,3.6351082699503934e-09,0.4577585796635838,0.9123921567783304,1.0021962043617836,0.7128291919197708,0.7534311033185738,0.8,0.31809827351369835,0.7615584333115596,0.6036630906011905,0.6065242030765049,0.7257430477753519,0.7999999978340822,0.37019430190263747,0.6893265663773416,0.7999999934378211,0.28186786426302957,0.9952382660054134,0.8000000000000004,0.2672197783089267,0.8761078475914056,0.8083893143500165,0.5899651521163417,0.7364046551371157,0.6108522997311336,0.5648450357584707,0.9632350737151937,1.0120217252881956,0.7200886111589754
17816434,2023-08-01,3527396,0.5429912618473935,0.2288498180772755,0.6285730145963808,0.2586161741839446,2.6204471786916983e-09,0.43860032849782626,0.9628137321884803,1.1159711643656032,0.6874005070664122,0.7516436521291778,0.8,0.31578497650406145,0.7555154761450321,0.5876903682842793,0.6011942332401021,0.7187629670099327,0.7999999995706675,0.347407114695525,0.6816752174093519,0.7999999889026557,0.2816350830851904,0.9760034564144824,0.8000000000000003,0.2616869621894132,0.8868552194816313,0.8457774717986837,0.5839554943463624,0.7415489540542758,0.6208560607513962,0.5584015291684729,0.992311338254415,1.0801192181579153,0.6817953245453959
18037988,2023-09-01,3655348,0.5597881684971923,0.2338377902901611,0.6468265189721091,0.256667764756139,4.475144366189454e-09,0.42432654536073416,0.9420822091737094,1.0698112616634066,0.7072725239371086,0.7550560704332986,0.8,0.3196084075942371,0.7499405208877878,0.5901190020352246,0.610045318906036,0.7275233492887829,0.7999999999999992,0.3505310743832287,0.6559653572418143,0.7806638329584368,0.27993563192683185,0.991861092854512,0.8000000000000003,0.2675394228549703,0.8650318920640717,0.8141308053303057,0.6012759129404344,0.7486371719257532,0.6535194897270127,0.5713476731739854,0.943892496302575,1.0063384144689675,0.7215282735739735
18251965,2023-10-01,3693849,0.561419258656446,0.24523611254684313,0.6444121912607516,0.2654441679108345,4.585942708912327e-09,0.4360307337608105,1.0038433048438582,1.208632086695336,0.6866520092465636,0.7562804090244779,0.8,0.31899385673954256,0.7599613855994485,0.5978632347689594,0.6077791387123369,0.7244267997956573,0.799999999958676,0.3480238596315514,0.6625274302173203,0.7904050459280567,0.27941179124102694,0.992720957234965,0.8000000000000004,0.26673736891977756,0.9024928301014459,0.8664287314462129,0.6000843999374874,0.7550964016340846,0.6571654161929767,0.5655113308944723,1.0289077394834867,1.166721109831018,0.7065426151750747
18473543,2023-11-01,3759567,0.5074004759696173,0.21889413157632193,0.6023033497067374,0.24905082580191484,2.606887816725134e-09,0.41660260441294744,0.9387446312552633,1.006916400181397,0.6503348496133118,0.7581872935765317,0.8,0.3199872408079244,0.7674006321790088,0.6101097514531622,0.6085191352368852,0.6918933541788826,0.7848661272965669,0.3348055230532006,0.6732483429161397,0.7999999631196713,0.2778895611777632,0.8915519615023243,0.8,0.26379319907381193,0.8851884699170836,0.8413212171278919,0.5894354610664188,0.7473144224628683,0.6461030022686951,0.560132486146028,1.067282021514006,1.1975861820897002,0.653200390297554
18687851,2023-12-01,3781817,0.5136875538917404,0.24159523544632744,0.5947701330287607,0.24921329036147316,4.396099317904856e-09,0.41638661716252984,0.8961324933539222,0.9396216558272303,0.5956143328719757,0.753980342134407,0.8,0.31880496526594987,0.770582122794372,0.6157158994522676,0.6090489127582142,0.6656867884442156,0.744136330321397,0.3316662221069185,0.6601575132535097,0.7831307229561446,0.2781125814365541,0.7746436354376702,0.8,0.2922674741664144,0.8981948292950895,0.8561735191955169,0.591507966655971,0.7641286863123171,0.6771257881093837,0.5675377597798832,1.070760074654094,1.1916835976543605,0.6119132966391984
18908895,2024-01-01,3855395,0.6497330158792841,0.5163963988635975,0.6322126747742253,0.26164672567205055,3.526720027124952e-09,0.42614943694202784,0.891663570109234,0.9189075821626806,0.5798452642641024,0.749456312793778,0.8,0.31907428646853464,0.786522985070047,0.6375903156899847,0.6067631578476279,0.6451201586406353,0.7204439102724833,0.34546358617796785,0.6386086454888819,0.7433108335376317,0.27742618697664934,0.7213608471984555,0.8,0.32303539775823614,1.0095459564801557,1.0244455033467355,0.5714020747629348,0.7847199657654751,0.7079852878928778,0.5642123539322556,1.0511546681675912,1.1078624188627846,0.6103425984514973
19129889,2024-02-01,3977147,0.6334702861329674,0.4688579698201299,0.6387099702755636,0.2659731880821072,2.8600057738747964e-09,0.4406025887263859,0.9692842977673358,1.0184820624905768,0.6401314133488674,0.7492654345806854,0.8,0.3195929482980761,0.7910710108297972,0.639892989166152,0.6073048086070834,0.681633544562505,0.7269017002072254,0.34880868878138777,0.6618077945886179,0.7829085931125882,0.28218645584490787,0.8927957382933492,0.8,0.3193610746757702,0.9790307892737137,0.9905104712399596,0.5580632104338641,0.77929216899835,0.6893047417366649,0.5636312094196013,1.0707512744727297,1.1907003317294662,0.6621382429469207
19336607,2024-03-01,4005064,0.6270282986100022,0.4192099309368424,0.6443360455342809,0.257384934013723,2.4821388971973946e-09,0.4322571555267505,0.8845692273323821,0.9106063799487957,0.6456020141089104,0.7507616877668415,0.8,0.3182417051223616,0.7847589502993157,0.6423405949605944,0.6098250508572574,0.7007381413542338,0.7999999933837378,0.3437948274084949,0.6674543224687073,0.7976122653269916,0.2843321742121863,0.8857859343651168,0.8,0.27335663809649524,1.0047245996663026,1.0242316930302384,0.5725229553104072,0.7675314112522101,0.6780456070981087,0.5649885959026227,1.0264774779536443,1.1499850871956792,0.6510811711866747
19557289,2024-04-01,4153412,0.5123729770909572,0.23414970317008788,0.5980654742274466,0.2529633464204061,3.4611261495731682e-09,0.4227255795220796,0.846629544620318,0.8629226205848348,0.5836180588248241,0.7488858139235942,0.8,0.32018177981581886,0.7860765045351582,0.645389003914414,0.6079484959318916,0.6728686812939264,0.7528515013658867,0.3411826476523037,0.6578064588856349,0.7653113363337116,0.2812925519945242,0.737162131954215,0.8,0.3100463386982461,0.9010950012189327,0.8614621496154347,0.592175251405247,0.7803339046023485,0.7007727712604098,0.5678804061956322,0.9985867007835681,1.034917840770896,0.6074537198060856
19771560,2024-05-01,4273747,0.5194720218137274,0.18205229298702577,0.6289638666123888,0.28281720019704804,3.1897569030547857e-09,0.4689579267671963,1.0081836121967394,1.1942392391576822,0.681493693434675,0.7485493301127706,0.8,0.32211551782081504,0.7887240887521456,0.6482932963540267,0.6130465697714026,0.7263192133896529,0.7999999999618355,0.36363558988990324,0.6840146907788243,0.799999977357261,0.2883797796361294,0.9876057818983957,0.8000000000000003,0.27069304315887727,0.8882922447423754,0.8435080934661796,0.5985288584872981,0.7726899204990908,0.6809150757417617,0.5701132631653018,1.0650972869221833,1.264745400261961,0.6933620458680885
19993250,2024-06-01,4506122,0.5196272773865189,0.1858660387191945,0.6289399317765134,0.2997734666058991,3.773423414010768e-09,0.4900596028044558,0.9178834612450693,0.9989137801252488,0.7052823528278764,0.7554194243373363,0.8,0.3226967308675625,0.7824711096327719,0.6425995735129122,0.6138547018748176,0.7427932374469859,0.7999999999999989,0.3763973671920736,0.6937116955460955,0.7999999911941469,0.2922559695319599,1.0036127214089419,0.8000000000000004,0.2737733610484881,0.8807873394406338,0.837023501620757,0.5919435416262363,0.7829846807027858,0.6920538558709366,0.5782831443590104,0.9000788003961215,0.8296033679927357,0.7123800180039859
20207949,2024-07-01,4524722,0.5291373371874172,0.1996658140341979,0.6310727816637538,0.2841468803468489,3.971039996830683e-09,0.4665719982229777,0.9145127920617386,0.9945034098753236,0.70590413112758,0.7567362117514186,0.8,0.32235137645977013,0.7795062724681454,0.6341693070678242,0.6157444825379186,0.7365774400966264,0.7999999999999998,0.36850905872321144,0.6851618659219271,0.7999999904493604,0.28736517516348703,0.999827736909834,0.8000000000000003,0.27477170299610504,0.8803167925138962,0.8341017989068651,0.600830393721697,0.773102453748038,0.688057148881034,0.5772370693528504,0.9386976460692058,0.9168190444949407,0.7199796688208724
20429973,2024-08-01,4668597,0.5428825393051383,0.1772623709805182,0.6547368514085258,0.30297710969571995,1.088318199449212e-08,0.49073080719619205,0.9612109948190978,1.108953389308336,0.7102290705930171,0.7590084873708414,0.8,0.32374991374746864,0.7828841695435016,0.6351798544457806,0.6168104051096646,0.758604684195421,0.7999999999999998,0.3765827993578234,0.6818257145770901,0.7991274210427117,0.2851365547081034,1.0070842741849266,0.8000000000000005,0.2746509551803964,0.9220346086223491,0.8867528905497823,0.6165907940030759,0.7932948133763087,0.7024989597231833,0.5867854668640943,1.003592791802507,1.1593497755937006,0.7301638918683588
20651994,2024-09-01,4693885,0.5342795603090399,0.16832281369306812,0.6480101891355434,0.30994194634375366,1.1490088547283506e-08,0.5031873304348763,0.9835205352398166,1.1647943787860031,0.7064059550362315,0.7587270944565718,0.8,0.3221130116836309,0.7814456743693929,0.6270861980217721,0.6200978135019125,0.752069234732493,0.7999999999999992,0.37499508322303493,0.6908370336733215,0.799999969512019,0.2889674909327751,1.0050937864335323,0.8000000000000004,0.27386401995526016,0.9180651014873109,0.887318327605935,0.6165822940150482,0.7977511390573763,0.706659052228322,0.5928806236812306,0.9939944003011062,1.1601160662274466,0.7332631798639851
20866919,2024-10-01,4793311,0.5709520065089304,0.26422074065491674,0.6438668191537948,0.30371292479366596,3.0801123318546786e-09,0.495142519657063,0.999119593168038,1.1780345926742761,0.6812779535037736,0.7629828689515564,0.8,0.32404792059720133,0.7856465608789184,0.6349726237647553,0.6205875940555603,0.7256691580728395,0.7938033708885757,0.363748211818196,0.6998161627259705,0.799999995486138,0.2949032145899486,0.9825137053837936,0.8000000000000003,0.27427880753565514,0.9455711014922655,0.9286590555601444,0.5947027090001414,0.7840125028205596,0.6881384963637713,0.5834767806461756,1.0741646585383466,1.3173711995688362,0.698493245303839
21089069,2024-11-01,4748515,0.549518966955779,0.26340960229943167,0.6235085682293595,0.28095443516027857,3.358359923488763e-09,0.4618324195246442,0.9240266122112492,0.9827125285258426,0.6572569318040059,0.763648963071424,0.8,0.3225089028052533,0.7793898942685817,0.6224973886185795,0.621731003109632,0.7129070206134833,0.7827398245267961,0.35019923568171957,0.6926051233738436,0.7999999932367581,0.28725201267551737,0.9139785079362377,0.8,0.28465444104574755,0.9251458730840523,0.8981843567559582,0.5806762395196422,0.7696785160217484,0.6769480722760224,0.5748426574398576,1.0160285913119218,1.1566372310381388,0.6693638596286007
21303934,2024-12-01,4928177,0.5395775327303369,0.24267934108328704,0.6224093359982847,0.2848663816640308,3.311974999808953e-09,0.46923984975699534,0.9036940876839533,0.9365845934039049,0.6372494261858193,0.7608345839235179,0.8,0.32478185847686575,0.7907371731028372,0.6512859786105768,0.6204985635473098,0.7099021690147579,0.7999999389315613,0.35631631024493704,0.6779527779006884,0.7999999824390804,0.2846856631105776,0.8467043097674404,0.8,0.29294275327746666,0.9085984929809968,0.8658328861131965,0.6097546442660331,0.787635903915116,0.7153057576079902,0.577063640684502,1.0040267601256794,1.051333921790461,0.6465865761677857
21525891,2025-01-01,5105209,0.5562624961773697,0.2977381848812332,0.6227866775819328,0.2895643435600646,3.218779659475146e-09,0.4674261863555235,0.8951364968630396,0.9343815118506935,0.6331105096370945,0.7634674479761812,0.8,0.32578690146123673,0.7946750181580305,0.6494982966590195,0.6221430231483525,0.7027167015434186,0.7999999501685532,0.35921047378179266,0.6723673070006051,0.7999999491921459,0.2895727424361369,0.8401733785058565,0.8,0.33178770585489964,0.9251881580192378,0.9009483647466509,0.6055687566857505,0.7946315805719693,0.7303001968258458,0.5763191094303578,1.0338728042891094,1.15279470742757,0.6517459585636085
21747950,2025-02-01,5247405,0.5472985264998383,0.2073634465686956,0.6467256763057037,0.30014198901049083,1.0706791481185363e-08,0.4870821491092441,0.9890250158889874,1.156921170290202,0.6973529478117356,0.768452039395906,0.8,0.32725613071477316,0.7951124649022961,0.6504978437140865,0.625139760037884,0.7532990774042989,0.7999999999999998,0.3768856437719265,0.6911185049116384,0.7999999812505942,0.29310887174307687,1.0083895900672193,0.8000000000000004,0.27685515187692894,0.9058918804255771,0.8705008882848992,0.6052774232348235,0.7918994813170276,0.7038772049386164,0.5872998149117273,1.0191092422370618,1.1850432101060235,0.7070454526375026
21948292,2025-03-01,5268023,0.5733602923075501,0.2420209541777248,0.6567963592077661,0.3041669255068778,9.668604555868043e-09,0.49336971059475376,0.9991834731661348,1.184975382749113,0.7017421766475572,0.7665963959599196,0.8,0.3268575428088319,0.7896232075693869,0.6372317773925806,0.6240315350258205,0.7567018365719027,0.799999999359339,0.38489354917988344,0.6893286393072783,0.7999999172086469,0.29048372889631996,1.0090530100177246,0.8000000000000005,0.2764923064529021,0.9221736623170231,0.8853316718860043,0.5902936753913349,0.7996771643784998,0.7046333504214661,0.5962448273267295,0.919984980655822,0.7690407546633935,0.7242752476145032
22170335,2025-04-01,5341607,0.5477341701245337,0.19767514135923922,0.6559549685470154,0.3067585304974581,5.645971037915309e-09,0.5002764392280336,0.9628802463484235,1.1102660698430449,0.7153240155244323,0.7685061033470371,0.8,0.3266891205243568,0.7864342967223775,0.6238273134399236,0.6231619928799437,0.7635853514244648,0.7999999999999998,0.3838785842908447,0.6911504142086544,0.7999999877659918,0.291201500570342,1.0082932397350786,0.8000000000000005,0.275431798095551,0.9078070748019207,0.8587023672459004,0.6126654904932992,0.8068902617023544,0.7160044971568378,0.5985350872801087,0.8821721175358321,0.6053049746485584,0.730109241234247
22385294,2025-05-01,5479943,0.5575372350509674,0.2766734199413071,0.6399075135099194,0.3094278887179952,3.632667527897482e-09,0.5043634273509363,0.9953251219623999,1.1749241319920967,0.6967319537250117,0.7717752210448743,0.8,0.32915022367059016,0.7902328852704743,0.6312822577428362,0.6254532208921468,0.7403396776440739,0.7999999994492193,0.3829922403374523,0.7073292634033482,0.7999999957293373,0.300054813975935,1.0025171651728129,0.8000000000000004,0.27670898899664276,0.9225107725876259,0.8625614609827987,0.598078848130031,0.7881100363969995,0.6853709683407329,0.5882409719729246,1.0248998796178743,1.2029660706677503,0.7110066245443443
22606143,2025-06-01,5417046,0.5525765050747493,0.294180135119075,0.6296129772097017,0.2884779232009211,2.6579584297414804e-09,0.47529007785871796,0.9219174055424637,0.990844918609687,0.6786941355555504,0.7669236584819478,0.8,0.3274313786267859,0.7957373081786824,0.6348784844751811,0.6223097043561234,0.7217606611428948,0.7999999011105636,0.36458449338535703,0.6970246420535414,0.7999999960670736,0.2969872095603538,0.941969009884607,0.8000000000000003,0.2805173121111076,0.9394879670728721,0.8722089025502505,0.606753696020327,0.7889903955194562,0.6872925008057587,0.5809968199119465,1.0748928630788226,1.2652939529859384,0.6978090199569951
22820674,2025-07-01,5567234,0.5785353041255387,0.3038347239877993,0.6407098835626471,0.2928303486473788,2.9830198589042567e-09,0.4824250006399911,0.9977106628717094,1.1758238909875236,0.6957686082533958,0.7744851436715903,0.8,0.32863971833547545,0.7903285590376957,0.6274775154175735,0.6263227932573623,0.7192795790972165,0.7999998934491983,0.3825941819536151,0.7001469424827239,0.7999999965259348,0.29456224453435415,0.9870649230522845,0.8000000000000003,0.2749247871560838,0.9412804308428027,0.9143508858410171,0.5991969164661068,0.7852802608438831,0.6813668768544742,0.5873776130826817,1.0913955761076009,1.3607447442735086,0.7094946291374565
23042514,2025-08-01,5568560,0.571378294430842,0.2624069382267463,0.6512640717650777,0.2873556375843124,2.4131677350824887e-09,0.47739903962216906,0.9850541539419764,1.1254201168600577,0.6755844655393243,0.7722437273377423,0.8,0.33001528949844716,0.7978834476838755,0.642844604933646,0.6280459050969881,0.7330609981950118,0.7999999983720998,0.37079198325772544,0.6999262915846213,0.7999999972668379,0.2971214875573204,0.9505167253807046,0.8000000000000003,0.27598308232321606,0.9541919288633374,0.9018534145293711,0.6103189077740878,0.7829584206150655,0.6756078742085652,0.5848570538443099,1.1029193330588378,1.3405586627238426,0.6881070965192669
23264566,2025-09-01,5989657,0.5728827790445631,0.2745383491714436,0.6485018523071481,0.2958844039771162,2.7353551645958873e-09,0.4902125105065548,0.9707429162573075,1.0780395391293311,0.6744524479613955,0.7794473605518379,0.8,0.33002041885152184,0.831947677050203,0.6803683801328079,0.6421825124855166,0.7278936091906022,0.7999999821125853,0.3622052155476259,0.705304742543636,0.7999999973872609,0.2978467295450094,0.9172428271913229,0.8,0.2839657105124116,0.9623207819791051,0.9130104588254639,0.6106128103988738,0.8095782578195005,0.7046855417347455,0.5972699418084276,1.0249365373035646,1.1122480565819792,0.6891066627790345
23479244,2025-10-01,6087782,0.4995188399267388,0.1365626650994795,0.6326418689584047,0.3002050893725997,3.020324004787689e-09,0.501995533672441,1.0062127025455851,1.2183067721881513,0.7048629508461204,0.7841025376066362,0.8,0.3263887154550866,0.86010208195243,0.7173123508510391,0.6526826107402501,0.7524204334075811,0.7999999999999998,0.3629945321990213,0.7121236180078198,0.7999999969285065,0.29485637031446177,0.9890683795392581,0.8000000000000003,0.26990762266576723,0.9066964771820012,0.8369117134543436,0.6163212469285213,0.8312296950314119,0.7398309029785655,0.6055598743223712,0.9782230911469069,0.9771007563908825,0.71419646521609
23700767,2025-11-01,6087201,0.5890224752301669,0.277804220174434,0.6638035762839344,0.2918046902037052,4.416025517484101e-09,0.48196710098310236,0.9902472584351072,1.1984886622067825,0.7206225030052427,0.7826068714908042,0.8,0.3245249577414249,0.8565118545161005,0.7058096123238937,0.6532770205932167,0.7392740224061732,0.7999999999993765,0.3688530787896929,0.6793737828250039,0.7999999920696375,0.2801475195421189,0.996908953022108,0.8000000000000003,0.268261879408969,0.980110747259046,0.9401937958004326,0.6088843746847725,0.8339055269156237,0.7516083415135789,0.5997774740351256,0.8766637319007479,0.5563943607109798,0.7292779286392665
23914921,2025-12-01,6337108,0.5501853096593382,0.23319855837520262,0.6442448775681302,0.26087863084783885,5.354987842043357e-09,0.4567635044816496,0.9696967580198449,1.1864020801636537,0.7256364189197589,0.7853000966168106,0.8,0.30945957384137424,0.7900337611027638,0.5651237566801366,0.6520483513261385,0.7238629340703113,0.7999998996778306,0.356341485922839,0.6917872956176979,0.7999999884996705,0.26855976272126064,0.9764815408479735,0.8000000000000003,0.25378524888933773,0.948776645325941,0.8658073798191159,0.611005311601491,0.7849850867700662,0.6569832500440409,0.6045672772220939,1.0073919546516985,1.127577830745818,0.7423881164554275
