block_number,block_date,n_wallets,mean_delta_better_return_vs_equal,median_delta_better_return_vs_equal,pct_closer_better_return_vs_equal,pct_farther_better_return_vs_equal,pct_unchanged_better_return_vs_equal,mean_delta_better_return_vs_mcap,median_delta_better_return_vs_mcap,pct_closer_better_return_vs_mcap,pct_farther_better_return_vs_mcap,pct_unchanged_better_return_vs_mcap,mean_delta_safer_risk_vs_equal,median_delta_safer_risk_vs_equal,pct_closer_safer_risk_vs_equal,pct_farther_safer_risk_vs_equal,pct_unchanged_safer_risk_vs_equal,mean_delta_safer_risk_vs_mcap,median_delta_safer_risk_vs_mcap,pct_closer_safer_risk_vs_mcap,pct_farther_safer_risk_vs_mcap,pct_unchanged_safer_risk_vs_mcap,mean_delta_max_sharpe_vs_equal,median_delta_max_sharpe_vs_equal,pct_closer_max_sharpe_vs_equal,pct_farther_max_sharpe_vs_equal,pct_unchanged_max_sharpe_vs_equal,mean_delta_max_sharpe_vs_mcap,median_delta_max_sharpe_vs_mcap,pct_closer_max_sharpe_vs_mcap,pct_farther_max_sharpe_vs_mcap,pct_unchanged_max_sharpe_vs_mcap
14297759,2022-03-01,2928345,-0.01706543334714586,2.220446049250313e-16,28.146103003573693,23.230015589010176,48.623881407416135,0.13321310487186497,3.6935232650137095e-11,20.31912223457277,35.38800926803365,44.27927720265201,-0.06918657089379067,-1.587064923924686e-09,25.549243685426408,8.734694853236213,65.71606146133738,0.0021845825222935517,0.0,16.924645149393257,17.655911444860493,65.40585211100468,0.2426111895823074,0.08522593751926433,0.21083581340313384,56.08406796330351,43.70509622329336,0.15025642598413036,2.0816681711721685e-15,29.146019338568372,48.07705376244944,22.76333560424062
14497034,2022-04-01,2934000,-0.03210987484962953,1.1102230246251565e-16,30.61019086571234,19.892160872528972,49.49764826175869,0.11675136230894727,2.0328320970985914e-10,20.597171097477844,33.2653715064758,46.137423312883435,-0.04708897493383596,-4.3743275668362003e-10,23.6019427402863,10.797477845944103,65.6005794137696,-0.013473022085649405,0.0,18.872017723244717,15.861486025903204,65.26646216768917,0.1928987568997639,0.03544495719157492,8.680163599182004,52.617484662576686,38.70235173824131,0.3029266889957977,0.15292539200531685,25.325732788002725,57.58882072256305,17.085412406271303
14688630,2022-05-01,3002002,-0.025655119942571296,0.0,30.268134398311524,20.480232857939466,49.251632743749006,0.11387366282178711,1.0191647525914505e-10,20.812277939854802,34.27625964273175,44.89843777585758,-0.061262478954635394,-2.100687401807022e-10,24.943720890259232,9.760220013177873,65.2960590965629,-0.01501357974821454,0.0,18.986662900291208,16.02017586930322,64.98013658884972,0.23626240021751652,0.07808231442432745,1.3464348125017904,55.39423358145664,43.25933160604157,0.2315329081149857,0.02968570333888243,25.37083586220129,51.74783361236934,22.868305883873493
14881677,2022-06-01,3075701,-0.07183856765177701,-2.220446049250313e-16,35.78127392747214,21.714269364935017,42.50445670759284,0.16493876111583744,5.322550178377128e-10,20.885450178674713,40.401944142164666,38.71254065333399,-0.06839548674860874,-1.2217377109990935e-10,25.608406018660464,9.186393605880415,65.20520037545913,0.0017637268159188823,-1.3877787807814457e-17,17.588575742570555,17.50849643707239,64.90286279453042,0.23770539284764114,0.07688861457628993,0.06131935451462935,55.27270043479518,44.66598021069018,0.12604588798350366,2.7755575615628914e-16,30.760077133635548,46.4236933303985,22.816164510139313
15053226,2022-07-01,3103058,-0.03100884963148137,-2.220446049250313e-16,30.946505028265666,21.583934299648927,47.46956067208541,0.19728881761003458,5.906085620566159e-10,21.044917626418844,40.54742128571235,38.302184490267344,-0.05949310140851,-7.59634605218551e-10,24.457003381825285,10.04518768260213,65.49780893557259,-0.0011547826982635776,-2.7755575615628914e-17,17.242893945263027,17.56721917540697,65.08441028172854,0.23570473107030543,0.07596068184324778,0.16680319865113705,55.16844996129624,44.66474684005262,0.2220758215738919,0.027095619781672298,31.137155670309742,51.70564004926753,17.05172768282127
15253306,2022-08-01,3154145,-0.0344022908829403,3.3306690738754696e-16,30.129401153085862,20.18502637006225,49.68557247685189,0.15715759890274086,1.1885248341059196e-10,21.013903926420628,35.78174116915995,43.20432320010653,-0.050254637722884306,-4.0532466272225065e-10,24.37234179151561,10.565081820905506,65.06257638757889,-0.008781489531983792,0.0,18.447978770792083,16.878805508307323,64.6731840165877,0.2215169395393774,0.060199057517098975,3.025067014991384,54.57475797720143,42.40017500780719,0.3972433315699758,0.2615104767477687,24.45822877515143,61.30964175711643,14.232097763419246
15449618,2022-09-01,3172900,-0.062014609312639794,0.0,34.87248258690788,18.24769138642882,46.87982602666331,0.11255722649796224,2.83725057337314e-10,21.845188943868386,35.19647640959375,42.894733524535916,-0.0623567781997571,-8.609695179018217e-10,25.243184468467334,9.938006240347946,64.81880929118472,0.0025554358315186304,0.0,17.55580068706861,17.891550316744933,64.48904787418451,0.16057565051634556,0.00957643109388584,11.723848844905293,50.707554603044535,37.568596552050174,0.3704886059457226,0.23724284021554393,23.663336379967852,60.56109552775064,15.711966970279557
15649595,2022-10-01,3182512,-0.033946248287668734,0.0,29.475332693168166,20.57340239408367,49.951264912748165,0.12359991395139096,2.740629945208184e-11,23.073754317344285,34.97234260232169,41.95377739345523,-0.06214584085610894,-5.279265913316067e-11,25.768198203180383,9.287254847742915,64.94454694907671,-0.0010591964049227313,0.0,17.690176816301083,17.698315041702905,64.61138245511722,0.22878835059089492,0.06875762124072371,1.0054950303408126,54.91055493270724,44.08395003695194,0.3141194018788122,0.1325877555190924,26.288824676859036,56.61644009511983,17.09460954114234
15871480,2022-11-01,3245800,-0.047395699513282916,0.0,33.03740218128042,18.53706328177953,48.42553453694005,0.08665127293690068,2.427685552586212e-10,24.504405693511615,32.43188120032041,43.03271920635899,-0.07021993143335581,-8.581044763644741e-10,26.811818349867522,8.502711196007148,64.68547045412532,-0.01563804142270415,-1.1102230246251565e-16,18.7558999322201,16.850945837697946,64.36216033027297,0.19485117336404825,0.03596163952818188,6.704695298539651,52.604011337728764,40.69129336373159,0.27597213204950083,0.10623395000717734,27.94802514018116,55.316809415244315,16.704171544765543
16086234,2022-12-01,3332213,-0.04033505864972416,2.220446049250313e-16,34.195833219545094,20.409259552135474,45.39490722831944,0.11179212364941794,6.242604211337266e-10,23.707248006054833,36.09121025576697,40.1795743549407,-0.07065882242979382,-4.700887457076419e-10,27.08362280562497,9.158028013215242,63.75834918115979,-0.010988736469666022,0.0,18.64214562514461,17.81983924797124,63.516047743646645,0.22662349929264758,0.06666666666666576,1.9597786816148908,54.606713316345626,43.43350800203948,0.1905765284054424,4.468647674116255e-15,28.010424303608445,49.20558799812617,22.762020315027883
